,hpso01 (Ingest) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (RCAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (FastImg) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (ICAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (DPrepA) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (DPrepB) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (DPrepC) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso01 (DPrepD) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (Ingest) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (RCAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (FastImg) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (ICAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (DPrepA) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (DPrepB) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (DPrepC) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02a (DPrepD) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (Ingest) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (RCAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (FastImg) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (ICAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (DPrepA) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (DPrepB) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (DPrepC) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso02b (DPrepD) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso04a (Ingest) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso04a (RCAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso04a (FastImg) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso04a (PSS) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso05a (Ingest) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso05a (RCAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso05a (FastImg) [Nf_max=16384] [Na=128] [Bmax=16250.0],hpso05a (PST) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (Ingest) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (RCAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (FastImg) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (ICAL) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (DPrepA) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (DPrepA_Image) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (DPrepB) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (DPrepC) [Nf_max=16384] [Na=128] [Bmax=16250.0],max_low (DPrepD) [Nf_max=16384] [Na=128] [Bmax=16250.0]
-> Subtract Image Component [Tera/s],,,,3.0664532102074096e-05,5.141134783155236e-06,0.0005141134783155237,0.0015423404349465708,,,,,1.362868093425515e-05,5.141134783155236e-06,0.0005141134783155237,0.0015423404349465708,,,,,1.362868093425515e-05,5.141134783155236e-06,0.0005141134783155237,0.0015423404349465708,,,,,,,,,,,,,1.791371756399539e-05,3.0033667612246496e-06,3.0033667612246496e-06,0.00021452619723033207,0.02811837772337409,
-> Demix [Tera/s],0.0034244257232780525,,,,,,,,0.0034244257232780525,,,,,,,,0.0034244257232780525,,,,,,,,0.0017166478744283166,,,,0.0017166478744283166,,,,0.0017128364705765048,,,,,,,,
-> FFT [Tera/s],,0.0009420144261757162,0.009691506442137,0.005887590163598226,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,0.009691506442137,0.0026167067393769888,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,0.009691506442137,0.0026167067393769888,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0003304904590129591,0.004896154948340134,,,0.0003304904590129591,0.004896154948340134,,,0.0003275651211702014,0.004852816609928906,0.0029480860905318133,0.0012356708960467129,0.00024713417920934255,0.006178354480233564,0.8098092784331737,
-> Grid [Tera/s],,0.08157230271604865,2.013442854922575,1.6980688070413066,0.26375847831303845,0.10550339132521536,0.21274822685129174,,,0.08157230271604865,2.013442854922575,0.5032174705567174,0.26375847831303845,0.10550339132521536,0.21274822685129174,,,0.08157230271604865,2.013442854922575,0.5032174705567174,0.26375847831303845,0.10550339132521536,0.21274822685129174,,,0.05840905681752015,0.6233118480952949,,,0.05840905681752015,0.6233118480952949,,,0.1326602339701002,1.415686538815212,1.1939421057309019,0.18545317697453265,0.037090635394906535,0.07418127078981307,0.6076216371057237,
-> Gridding Kernel Update [Tera/s],,3.2009422641369274,0.0024580912887732006,40.03177426461714,1.6720826113659533,9.36272552843564,14.42233882348816,,,3.2009422641369274,0.0024580912887732006,11.518960646193156,1.6720826113659533,9.36272552843564,14.42233882348816,,,3.2009422641369274,0.0024580912887732006,11.518960646193156,1.6720826113659533,9.36272552843564,14.42233882348816,,,0.8394817658037914,8.556623089379048e-05,,,0.8394817658037914,8.556623089379048e-05,,,1.992097993527302,0.0014097873249183414,17.928881942578567,0.7857608301813985,0.79998691185434,4.371849805095608,70.0130910020804,
-> Correct [Tera/s],,0.0013488944079755652,0.0013726410193540901,0.012140049671780086,0.002748239067741039,0.005496478135482078,0.020761611241148527,0.035846098286519905,,0.0013488944079755652,0.0013726410193540901,0.008093791996987777,0.002748239067741039,0.005496478135482078,0.020761611241148527,0.035846098286519905,,0.0013488944079755652,0.0013726410193540901,0.008093791996987777,0.002748239067741039,0.005496478135482078,0.020761611241148527,0.035846098286519905,,0.0004143577095663964,0.0004205628736832686,,,0.0004143577095663964,0.0004205628736832686,,,0.0009473960323336143,0.0009637234513573209,0.008526564291002528,0.0019302256751153365,0.0019302256751153365,0.003860451350230673,0.03585915387543998,0.03585915387543998
-> IFFT [Tera/s],,0.004712608036729098,0.009698550625055105,0.029442705641460856,0.002468820890527002,0.004937641781054004,0.004937641781054004,,,0.004712608036729098,0.009698550625055105,0.013086703579198096,0.002468820890527002,0.004937641781054004,0.004937641781054004,,,0.004712608036729098,0.009698550625055105,0.013086703579198096,0.002468820890527002,0.004937641781054004,0.004937641781054004,,,0.0016527178221467588,0.004899695309432983,,,0.0016527178221467588,0.004899695309432983,,,0.0016380899551638164,0.004856341267433036,0.01474280959647435,0.0012362093853876218,0.0012362093853876218,0.0024724187707752436,0.0024724187707752436,
-> Identify Component [Tera/s],,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,4.666666666666667e-10,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.003353211894009532,,,,,,,,0.003353211894009532,,,,,,,,0.003353211894009532,,,,,,,,0.0016809487299520038,,,,0.0016809487299520038,,,,0.0016772165874669464,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.021582310527609044,0.0,0.0,0.0,0.0,0.0,,,0.021582310527609044,0.0,0.0,0.0,0.0,0.0,,,0.021582310527609044,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.0034244257232780525,,,,,,,,0.0034244257232780525,,,,,,,,0.0034244257232780525,,,,,,,,0.0017166478744283166,,,,0.0017166478744283166,,,,0.0017128364705765048,,,,,,,,
-> Solve [Tera/s],,6.5536e-08,,1.3653333333333335e-06,,,,,,6.5536e-08,,1.3653333333333335e-06,,,,,,6.5536e-08,,1.3653333333333335e-06,,,,,,3.2768e-08,,,,3.2768e-08,,,,3.2768e-08,,9.448106666666668e-07,,,,,
-> Degridding Kernel Update [Tera/s],,3.2009422641369274,0.0024580912887732006,40.03177426461714,1.6720826113659533,9.36272552843564,14.42233882348816,,,3.2009422641369274,0.0024580912887732006,11.518960646193156,1.6720826113659533,9.36272552843564,14.42233882348816,,,3.2009422641369274,0.0024580912887732006,11.518960646193156,1.6720826113659533,9.36272552843564,14.42233882348816,,,0.8394817658037914,8.556623089379048e-05,,,0.8394817658037914,8.556623089379048e-05,,,1.992097993527302,0.0014097873249183414,17.928881942578567,0.7857608301813985,0.79998691185434,4.371849805095608,70.0130910020804,
-> Phase Rotation [Tera/s],,0.0008778778212942707,0.0,0.0,0.0,0.0,0.0,,,0.0008778778212942707,0.0,0.0,0.0,0.0,0.0,,,0.0008778778212942707,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.0009420144261757162,,0.005887590163598226,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,,0.0026167067393769888,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0009420144261757162,,0.0026167067393769888,0.002467744695914513,0.012338723479572567,0.037016170438717695,,,0.0003304904590129591,,,,0.0003304904590129591,,,,0.0003275651211702014,,0.0029480860905318133,0.0012356708960467129,3.089177240116782e-05,0.006178354480233564,0.8098092784331737,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.0047100721308785815,,0.02943795081799113,0.002467744695914513,0.004935489391829026,0.004935489391829026,,,0.0047100721308785815,,0.013083533696884945,0.002467744695914513,0.004935489391829026,0.004935489391829026,,,0.0047100721308785815,,0.013083533696884945,0.002467744695914513,0.004935489391829026,0.004935489391829026,,,0.0016524522950647955,,,,0.0016524522950647955,,,,0.0016378256058510073,,0.014740430452659065,0.0012356708960467129,3.089177240116782e-05,0.0024713417920934257,0.0024713417920934257,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,14.050983416412135,28.59668790321021,14.050983416412135,5.204998234358028,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,,,8.632452282633256,17.523453070136192,,,8.632452282633256,17.523453070136192,,,19.73741734028363,40.15514380655504,19.737417340283628,7.311460890588394,7.311460890588394,7.311460890588394,67.91506415803026,
-> Subtract Visibility [Mvis/s],,14.050983416412135,28.59668790321021,14.050983416412135,5.204998234358028,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,,,8.632452282633256,17.523453070136192,,,8.632452282633256,17.523453070136192,,,19.73741734028363,40.15514380655504,19.737417340283628,7.311460890588394,7.311460890588394,7.311460890588394,67.91506415803026,
-> Flag [Mvis/s],,14.050983416412135,28.59668790321021,14.050983416412135,5.204998234358028,5.204998234358028,19.66061670563308,33.94516883193173,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,33.94516883193173,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,33.94516883193173,,8.632452282633256,17.523453070136192,,,8.632452282633256,17.523453070136192,,,19.73741734028363,40.15514380655504,19.737417340283628,7.311460890588394,7.311460890588394,7.311460890588394,67.91506415803026,67.91506415803026
-> Degrid [Mvis/s],,47.03058745285249,4163.9626570090295,1574.680694975447,50.41043528177545,116.90949312282143,684.6076329977874,,,47.03058745285249,4163.9626570090295,726.9877708369568,50.41043528177545,116.90949312282143,684.6076329977874,,,47.03058745285249,4163.9626570090295,726.9877708369568,50.41043528177545,116.90949312282143,684.6076329977874,,,552.457924169266,1263.3355600193468,,,552.457924169266,1263.3355600193468,,,1271.2619825997845,2918.8199222376898,1271.2619826154157,33.98992466090086,34.04638611637881,76.82815070200753,2250.2018992629755,
-> Image Spectral Fitting [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.882930087587,,,
-> Visibility Weighting [Mvis/s],,0.5715350399051241,12.687356604543412,4.04071837301841,0.878449861683225,0.878449861683225,2.870883563880662,,,0.5715350399051241,12.687356604543412,2.556445543511094,0.878449861683225,0.878449861683225,2.870883563880662,,,0.5715350399051241,12.687356604543412,2.556445543511094,0.878449861683225,0.878449861683225,2.870883563880662,,,2.931085358547283,7.774543458437124,,,2.931085358547283,7.774543458437124,,,6.70169527685723,17.81544061122242,6.70169527685723,1.2337744764655565,1.2337744764655565,1.2337744764655565,15.32961875003865,
-> Subtract Image Component [Mvis/s],,,,153.32266051037047,21.031915021998692,21.031915021998692,21.031915021998692,,,,,68.14340467127575,21.031915021998692,21.031915021998692,21.031915021998692,,,,,68.14340467127575,21.031915021998692,21.031915021998692,21.031915021998692,,,,,,,,,,,,,153.5461505485319,21.062572091705334,21.062572091705334,21.06257209170533,21.062572091705334,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.00371470583572015,0.0027516339523852972,0.012382352785733837,0.004586056587308828,0.004586056587308828,0.004586056587308828,,,0.00371470583572015,0.0027516339523852972,0.00825490185715589,0.004586056587308828,0.004586056587308828,0.004586056587308828,,,0.00371470583572015,0.0027516339523852972,0.00825490185715589,0.004586056587308828,0.004586056587308828,0.004586056587308828,,,0.012446581967043185,0.0027659071037873743,,,0.012446581967043185,0.0027659071037873743,,,0.012391374037956078,0.0027536386751013495,0.012391374037956078,0.004589397791835584,0.0045893977918355835,0.004589397791835584,0.004589397791835584,
-> Grid [Mvis/s],,47.03058745285249,4163.9626570090295,1574.680694975447,50.41043528177545,116.90949312282143,684.6076329977874,,,47.03058745285249,4163.9626570090295,726.9877708369568,50.41043528177545,116.90949312282143,684.6076329977874,,,47.03058745285249,4163.9626570090295,726.9877708369568,50.41043528177545,116.90949312282143,684.6076329977874,,,552.457924169266,1263.3355600193468,,,552.457924169266,1263.3355600193468,,,1271.2619825997845,2918.8199222376898,1271.2619826154157,33.98992466090086,34.04638611637881,76.82815070200753,2250.2018992629755,
-> Gridding Kernel Update [Mvis/s],,0.059025862595541115,0.49124033818583734,0.16750721317366324,0.06858192002225998,0.07952596979549334,0.10291850086134087,,,0.059025862595541115,0.49124033818583734,0.11465053879250973,0.06858192002225998,0.07952596979549334,0.10291850086134087,,,0.059025862595541115,0.49124033818583734,0.11465053879250973,0.06858192002225998,0.07952596979549334,0.10291850086134087,,,0.1846500399821268,0.4889138998753874,,,0.1846500399821268,0.4889138998753874,,,0.185835668327323,0.49085943973757457,0.18583566832960804,0.06583624939421384,0.06594561152140568,0.07440553841432895,0.16076830377652845,
-> Correct [Mvis/s],,14.050983416412135,28.59668790321021,14.050983416412135,5.204998234358028,5.204998234358028,19.66061670563308,33.94516883193173,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,33.94516883193173,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358028,5.204998234358028,19.66061670563308,33.94516883193173,,8.632452282633256,17.523453070136192,,,8.632452282633256,17.523453070136192,,,19.73741734028363,40.15514380655504,19.737417340283628,7.311460890588394,7.311460890588394,7.311460890588394,67.91506415803026,67.91506415803026
-> IFFT [Mvis/s],,0.018573529178600754,0.0027516339523852972,0.061911763928669185,0.004586056587308828,0.0018344226349235311,0.0006114742116411769,,,0.018573529178600754,0.0027516339523852972,0.04127450928577945,0.004586056587308828,0.0018344226349235311,0.0006114742116411769,,,0.018573529178600754,0.0027516339523852972,0.04127450928577945,0.004586056587308828,0.0018344226349235311,0.0006114742116411769,,,0.06223290983521592,0.0027659071037873743,,,0.06223290983521592,0.0027659071037873743,,,0.06195687018978039,0.0027536386751013495,0.06195687018978039,0.004589397791835584,0.02294698895917792,0.0018357591167342333,1.4005730565904493e-05,
-> Identify Component [Mvis/s],,,,153.32266051037047,21.031915021998692,21.031915021998692,21.031915021998692,,,,,68.14340467127575,21.031915021998692,21.031915021998692,21.031915021998692,,,,,68.14340467127575,21.031915021998692,21.031915021998692,21.031915021998692,,,,,,,,,,,,,153.5461505485319,21.062572091705334,21.062572091705334,21.06257209170533,21.062572091705334,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,14.050983416412135,28.59668790321021,14.050983416412135,5.204998234358027,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358027,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,5.204998234358027,5.204998234358028,19.66061670563308,,,8.632452282633256,17.523453070136192,,,8.632452282633256,17.523453070136192,,,19.73741734028363,40.15514380655504,19.737417340283628,7.311460890588394,7.311460890588394,7.311460890588394,67.91506415803026,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,14.050983416412134,,14.050983416412134,,,,,,14.050983416412134,,9.367814811328445,,,,,,14.050983416412134,,9.367814811328445,,,,,,8.632452282633258,,,,8.632452282633258,,,,19.737417340283628,,19.737417340283628,,,,,
-> Degridding Kernel Update [Mvis/s],,0.059025862595541115,0.49124033818583734,0.16750721317366324,0.06858192002225998,0.07952596979549334,0.10291850086134087,,,0.059025862595541115,0.49124033818583734,0.11465053879250973,0.06858192002225998,0.07952596979549334,0.10291850086134087,,,0.059025862595541115,0.49124033818583734,0.11465053879250973,0.06858192002225998,0.07952596979549334,0.10291850086134087,,,0.1846500399821268,0.4889138998753874,,,0.1846500399821268,0.4889138998753874,,,0.185835668327323,0.49085943973757457,0.18583566832960804,0.06583624939421384,0.06594561152140568,0.07440553841432895,0.16076830377652845,
-> Phase Rotation [Mvis/s],,14.050983416412135,28.59668790321021,14.050983416412135,1.0409996468716054,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,1.0409996468716054,5.204998234358028,19.66061670563308,,,14.050983416412135,28.59668790321021,9.367814811328445,1.0409996468716054,5.204998234358028,19.66061670563308,,,8.632452282633256,17.523453070136192,,,8.632452282633256,17.523453070136192,,,19.73741734028363,40.15514380655504,19.737417340283628,1.4622921781176788,7.311460890588394,7.311460890588394,67.91506415803026,
-> Reprojection [Mvis/s],,13.799039445933342,,153.32266051037047,21.031915021998692,21.031915021998692,21.031915021998692,,,13.799039445933342,,68.14340467127575,21.031915021998692,21.031915021998692,21.031915021998692,,,13.799039445933342,,68.14340467127575,21.031915021998692,21.031915021998692,21.031915021998692,,,154.91740266232458,,,,154.91740266232458,,,,153.54615054853195,,153.54615054853193,21.062572091705334,2.632821511463167,21.06257209170533,21.062572091705334,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,68.99519722966672,,766.6133025518524,21.031915021998692,8.412766008799476,2.804255336266492,,,68.99519722966672,,340.7170233563787,21.031915021998692,8.412766008799476,2.804255336266492,,,68.99519722966672,,340.7170233563787,21.031915021998692,8.412766008799476,2.804255336266492,,,774.587013311623,,,,774.587013311623,,,,767.7307527426597,,767.7307527426595,21.062572091705334,2.632821511463167,8.425028836682133,0.06427786893220622,
